expnum,image_fname,plver,ML_reason,alex_badexp,alex_reason,frank_badexp,frank_reason,yufeng_badexp,yufeng_reason
1223092,c4d_230719_053153_ooi_g_v1,V5.5,PSF,True,transparency,False,,True,PSF + cloud
1223094,c4d_230719_053602_ooi_g_v1,V5.5,PSF,True,transparency,False,,True,
1223113,c4d_230719_081844_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,True,
1223472,c4d_230721_022427_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,True,
1223503,c4d_230721_033054_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,True,
1223526,c4d_230721_042108_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,True,
1223527,c4d_230721_042307_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,True,
1223528,c4d_230721_042507_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,True,
1223529,c4d_230721_042707_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,True,
1223532,c4d_230721_043318_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,True,
1223533,c4d_230721_043519_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,True,
1223534,c4d_230721_043718_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,True,
1223698,c4d_230722_051035_ooi_g_v1,V5.5,Nonoptimal_exp,False,,False,,True,ghost
1223700,c4d_230722_051535_ooi_g_v1,V5.5,Nonoptimal_exp,False,,False,,True,weird?
1223712,c4d_230722_054034_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,True,
1223716,c4d_230722_054832_ooi_g_v1,V5.5,"Ghost_Scatter,PSF",True,transparency,True,clouds,True,
1223726,c4d_230722_060842_ooi_g_v1,V5.5,PSF,False,,False,,True,
1223728,c4d_230722_061241_ooi_g_v1,V5.5,PSF,False,,False,,True,
1223729,c4d_230722_061442_ooi_g_v1,V5.5,PSF,False,,False,,True,cloud
1223730,c4d_230722_061642_ooi_g_v1,V5.5,PSF,False,,False,,True,cloud
1223731,c4d_230722_061841_ooi_g_v1,V5.5,"Ghost_Scatter,PSF",False,,False,,True,ghost
1223735,c4d_230722_062639_ooi_g_v1,V5.5,PSF,False,,False,,True,cloud
1223736,c4d_230722_062838_ooi_g_v1,V5.5,PSF,False,,False,,True,cloud + PSF
1223738,c4d_230722_063238_ooi_g_v1,V5.5,PSF,False,,False,,True,cloud
1223749,c4d_230722_065431_ooi_g_v1,V5.5,Nonoptimal_exp,False,,False,,True,ghost
1223753,c4d_230722_070229_ooi_g_v1,V5.5,"Ghost_Scatter,PSF",False,,False,,True,cloud
1223754,c4d_230722_070428_ooi_g_v1,V5.5,"Ghost_Scatter,PSF",False,,False,,True,cloud + ghost
1223755,c4d_230722_070627_ooi_g_v1,V5.5,PSF,False,,False,,True,ghost
1223756,c4d_230722_070827_ooi_g_v1,V5.5,PSF,False,,False,,True,cloud + ghost
1223763,c4d_230722_072224_ooi_g_v1,V5.5,PSF,False,,False,,True,cloud
1223764,c4d_230722_072423_ooi_g_v1,V5.5,PSF,False,,False,,True,trail
1223765,c4d_230722_072622_ooi_g_v1,V5.5,PSF,False,,False,,True,cloud
1223766,c4d_230722_072821_ooi_g_v1,V5.5,PSF,False,,False,,True,cloud
1223768,c4d_230722_073221_ooi_g_v1,V5.5,PSF,False,,False,,True,cloud
1223773,c4d_230722_074219_ooi_g_v1,V5.5,PSF,False,,False,,True,cloud
1223774,c4d_230722_074420_ooi_g_v1,V5.5,PSF,False,,False,,True,cloud
1223781,c4d_230722_075820_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,True,cloud
1223786,c4d_230722_080819_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,True,cloud
1223789,c4d_230722_081417_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,True,
1223792,c4d_230722_082014_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,True,
1223793,c4d_230722_082214_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,True,
1225153,c4d_230726_230842_ooi_z_ls11,V5.5,NObjects,False,,False,,True,trail
1235088,c4d_230826_231309_ooi_z_ls11,V5.5.1LS,Saturated,True,transparency,True,no stars,True,cloud?
1237876,c4d_230904_054134_ooi_r_ls11,V5.5.1,Clouds_transparency,False,,False,,True,
1237913,c4d_230904_080231_ooi_z_ls11,V5.5.1LS,Saturated,True,transparency,True,no stars,True,
1237923,c4d_230904_083723_ooi_z_ls11,V5.5.1LS,Saturated,True,transparency,True,no stars,True,cloud
1237924,c4d_230904_084023_ooi_z_ls11,V5.5.1LS,Saturated,True,transparency,True,no stars,True,cloud
1237925,c4d_230904_084257_ooi_z_ls11,V5.5.1LS,Nonoptimal_exp,True,transparency,True,no stars,True,
1238110,c4d_230905_074445_ooi_z_ls11,V5.5.1LS,Saturated,True,transparency,True,no stars,True,
1238133,c4d_230905_091602_ooi_z_ls11,V5.5.1LS,Nonoptimal_exp,True,transparency,True,no stars,True,
1238137,c4d_230905_092626_ooi_z_ls11,V5.5.1LS,Nonoptimal_exp,True,transparency,True,no stars,True,
1241706,c4d_230923_021259_ooi_g_v1,V5.5.1,Clouds_transparency,True,transparency,True,clouds,True,
1241715,c4d_230923_022818_ooi_g_v1,V5.5.1,Clouds_transparency,True,transparency,True,clouds,True,
1241717,c4d_230923_023132_ooi_g_v1,V5.5.1,Clouds_transparency,True,transparency,True,clouds,True,
1241718,c4d_230923_023303_ooi_g_v1,V5.5.1,Clouds_transparency,True,transparency,True,clouds,True,
1241719,c4d_230923_023431_ooi_g_v1,V5.5.1,Clouds_transparency,True,transparency,True,clouds,True,
1241720,c4d_230923_023621_ooi_g_v1,V5.5.1,Clouds_transparency,True,transparency,True,clouds,True,
1241721,c4d_230923_023804_ooi_g_v1,V5.5.1,Clouds_transparency,True,transparency,True,clouds,True,
1242028,c4d_230924_034123_ooi_g_v1,V5.5.1,Ghost_Scatter,False,,False,,True,pupil
1244459,c4d_231003_235046_ooi_g_v1,V5.5.1,PSF,False,,False,,True,ghost
1244466,c4d_231004_000133_ooi_g_v1,V5.5.1,"Clouds_transparency,PSF",False,,False,,True,trail
1244469,c4d_231004_000849_ooi_g_v1,V5.5.1,Clouds_transparency,False,,False,,True,cloud + ghost
1245012,c4d_231005_033909_ooi_r_ls11,V5.5.1LS,Ghost_Scatter,False,,True,clouds,True,
1250102,c4d_231024_235734_ooi_g_v1,V5.5.1,Clouds_transparency,True,transparency,False,,True,
1251410,c4d_231102_062728_ooi_i_v1,V5.5.2,"Ghost_Scatter,NObjects",False,,True,bright star,True,ghost
1251624,c4d_231103_003204_ooi_g_v1,V5.5.2,Clouds_transparency,False,,False,,True,trail
1251629,c4d_231103_004142_ooi_g_v1,V5.5.2,Clouds_transparency,False,,False,,True,
1251630,c4d_231103_004310_ooi_g_v1,V5.5.2,Clouds_transparency,False,,False,,True,ghost
1251631,c4d_231103_004456_ooi_g_v1,V5.5.2,Clouds_transparency,False,,False,,True,ghost
1251635,c4d_231103_005155_ooi_g_v1,V5.5.2,Clouds_transparency,False,,False,,True,ghost + cloud
1251639,c4d_231103_005809_ooi_g_v1,V5.5.2,Clouds_transparency,False,,False,,True,ghost + trail
1251712,c4d_231103_044916_ooi_r_v1,V5.5.2,Clouds_transparency,False,,False,,True,ghost + trail
1251820,c4d_231103_084349_ooi_g_v1,V5.5.2,Clouds_transparency,True,transparency,False,,True,
1256861,c4d_231203_004853_ooi_g_v1,V5.5.2,PSF,False,,False,,True,
1256862,c4d_231203_005025_ooi_g_v1,V5.5.2,"Bad_CCD,PSF",False,,False,,True,ghost
1257395,c4d_231204_082510_ooi_r_v1,V5.5.2,Noise,True, noise,False,,True,cloud + trail
1257396,c4d_231204_082543_ooi_i_v1,V5.5.2,Clouds_transparency,True,noise,False,,True,cloud + trail
1257397,c4d_231204_082614_ooi_z_v1,V5.5.2,Clouds_transparency,True,transparency,False,,True,cloud
1261918,c4d_231224_005341_ooi_i_v1,V5.5.2,NObjects,False,,False,,True,
1262122,c4d_231224_083952_ooi_g_v1,V5.5.2,Clouds_transparency,True,pupil,False,,True,cloud
1263181,c4d_231230_033820_ooi_i_v1,V5.5.2,NObjects,False,,False,,True,scattered light
1266993,c4d_240112_072903_ooi_r_ls11,V5.5.2LS,Telescope_Moving,False,,False,,True,ghost
1267847,c4d_240115_074256_ooi_g_ls11,V5.5.2LS,Ghost_Scatter,False,,False,,True,trail
1270142,c4d_240121_004556_ooi_z_v1,V5.5.2,NObjects,True,transparency,False,,True,cloud
819786,c4d_190205_020031_ooi_r_ls11,V5.5.2LS,Ghost_Scatter,True,transparency; sky background,False,,False,
820117,c4d_190206_031528_ooi_r_ls11,V5.5.2LS,Ghost_Scatter,True,transparency; sky background,False,,False,
820489,c4d_190207_034222_ooi_r_ls11,V5.5.2LS,Ghost_Scatter,True,transparency,False,,False,
820517,c4d_190207_043749_ooi_r_ls11,V5.5.2LS,Ghost_Scatter,True,transparency,False,,False,
820523,c4d_190207_044941_ooi_r_ls11,V5.5.2LS,Ghost_Scatter,True,transparency,False,,False,
829684,c4d_190304_011553_ooi_g_ls9,V4.8.2a,PSF,True,ghost,False,,False,
857849,c4d_190514_065136_ooi_g_ls11,V5.5.2LS,PSF,True,"ghost, sky, transparency",False,,False,
862185,c4d_190605_055332_ooi_g_v1,V4.8.1,Ghost_Scatter,True,transparency,False,,False,
862186,c4d_190605_055531_ooi_g_v1,V4.8.1,Ghost_Scatter,True,transparency,False,,False,
862189,c4d_190605_060128_ooi_g_v1,V4.8.1,Ghost_Scatter,True,transparency,False,,False,
862193,c4d_190605_061434_ooi_g_v1,V4.8.1,PSF,True,transparency,False,,False,
862194,c4d_190605_061632_ooi_g_v1,V4.8.1,PSF,True,transparency,False,,False,
862218,c4d_190605_070432_ooi_g_v1,V4.8.1,Ghost_Scatter,True,transparency,False,,False,
862223,c4d_190605_071437_ooi_g_v1,V4.8.1,PSF,True,transparency,False,,False,
862227,c4d_190605_072234_ooi_g_v1,V4.8.1,PSF,True,transparency,False,,False,
862228,c4d_190605_072432_ooi_g_v1,V4.8.1,PSF,True,transparency,False,,False,
862235,c4d_190605_073835_ooi_g_v1,V4.8.1,PSF,True,transparency,False,,False,
862238,c4d_190605_074431_ooi_g_v1,V4.8.1,Ghost_Scatter,True,transparency,False,,False,
862248,c4d_190605_080501_ooi_g_v1,V4.8.1,PSF,True,transparency,False,,False,
862249,c4d_190605_080700_ooi_g_v1,V4.8.1,PSF,True,transparency,False,,False,
862673,c4d_190606_072515_ooi_g_v1,V4.8.1,"Clouds_transparency,Ghost_Scatter,PSF",True,transparency,False,,False,
862677,c4d_190606_073337_ooi_g_v1,V4.8.1,Ghost_Scatter,True,transparency,False,,False,
879913,c4d_190729_012532_ooi_i_v1,V4.8.2a,Clouds_transparency,True,glowing edges; near saturation or flat field issue?,False,,False,
879914,c4d_190729_012734_ooi_r_v1,V4.8.2a,Clouds_transparency,True,glowing edges; amplifier offsets,False,,False,
881323,c4d_190801_004450_ooi_r_v1,V4.8.2a,Clouds_transparency,True,flat fielding?,False,,False,
881334,c4d_190801_010746_ooi_i_v1,V4.8.2a,Ghost_Scatter,True,transparency,False,,False,
881335,c4d_190801_010945_ooi_i_v1,V4.8.2a,Ghost_Scatter,True,transparency,False,,False,
881340,c4d_190801_012004_ooi_i_v1,V4.8.2a,Ghost_Scatter,True,transparency,False,,False,
881343,c4d_190801_012602_ooi_i_v1,V4.8.2a,Telescope_Moving,True,transparency,False,,False,
881356,c4d_190801_015221_ooi_i_v1,V4.8.2a,"Clouds_transparency,Out_of_focus",True,transparency; glowing edges,False,,False,
881357,c4d_190801_015419_ooi_r_v1,V4.8.2a,Clouds_transparency,True,transparency; amplifier offset,False,,False,
881391,c4d_190801_030207_ooi_r_v1,V4.8.2a,Clouds_transparency,True,transparency; amplifier offset,False,,False,
881395,c4d_190801_031004_ooi_r_v1,V4.8.2a,Clouds_transparency,True,transparency; amplifier offset,False,,False,
881405,c4d_190801_033002_ooi_r_v1,V4.8.2a,Clouds_transparency,True,transparency,False,,False,
881412,c4d_190801_034357_ooi_i_v1,V4.8.2a,Nonoptimal_exp,True,transparency; sky background,False,,False,
881437,c4d_190801_043400_ooi_i_v1,V4.8.2a,Clouds_transparency,True,transparency; glowing edges,False,,False,
881462,c4d_190801_052347_ooi_i_v1,V4.8.2a,Clouds_transparency,True,amplifier offset; glowing edges,False,,False,
881463,c4d_190801_052544_ooi_r_v1,V4.8.2a,Clouds_transparency,True,amplifier offset; glowing edges,False,,False,
881464,c4d_190801_052744_ooi_i_v1,V4.8.2a,Clouds_transparency,True,amplifier offset; glowing edges,False,,False,
881465,c4d_190801_052944_ooi_r_v1,V4.8.2a,Clouds_transparency,True,amplifier offset; glowing edges,False,,False,
881466,c4d_190801_053142_ooi_i_v1,V4.8.2a,Clouds_transparency,True,transparency; saturation,False,,False,
881499,c4d_190801_093948_ooi_g_v1,V4.8.2a,PSF,True,amplifier offset,False,,False,
881501,c4d_190801_094355_ooi_g_v1,V4.8.2a,PSF,True,amplifier offset,False,,False,
881503,c4d_190801_094752_ooi_g_v1,V4.8.2a,PSF,True,amplifier offset,False,,False,
881505,c4d_190801_095150_ooi_g_v1,V4.8.2a,PSF,True,amplifier offset,False,,False,
881507,c4d_190801_095548_ooi_g_v1,V4.8.2a,PSF,True,amplifier offset,False,,False,
881509,c4d_190801_095945_ooi_g_v1,V4.8.2a,PSF,True,amplifier offset,False,,False,
881511,c4d_190801_100404_ooi_g_v1,V4.8.2a,PSF,True,amplifier offset,False,,False,
881512,c4d_190801_100609_ooi_g_v1,V4.8.2a,PSF,True,amplifier offset,False,,False,
881513,c4d_190801_100807_ooi_g_v1,V4.8.2a,PSF,True,amplifier offset,False,,False,
886802,c4d_190815_015847_ooi_z_v1,V4.8.2a,NObjects,True,glowing edges,False,,False,
888114,c4d_190819_013031_ooi_r_v1,V4.8.2a,Telescope_Moving,True,transparency,False,,False,
906286,c4d_191106_001359_ooi_i_v1,V4.8.2a,Ghost_Scatter,True,glowing edges,False,,False,
906288,c4d_191106_001757_ooi_i_v1,V4.8.2a,Ghost_Scatter,True,glowing edges,False,,False,
906311,c4d_191106_010530_ooi_i_v1,V4.8.2a,Ghost_Scatter,True,glowing edges,False,,False,
906331,c4d_191106_014828_ooi_i_v1,V4.8.2a,Ghost_Scatter,True,glowing edges,False,,False,
906335,c4d_191106_015631_ooi_i_v1,V4.8.2a,Ghost_Scatter,True,glowing edges,False,,False,
906337,c4d_191106_020033_ooi_i_v1,V4.8.2a,Ghost_Scatter,True,glowing edges,False,,False,
906342,c4d_191106_021106_ooi_i_v1,V4.8.2a,Ghost_Scatter,True,glowing edges,False,,False,
906430,c4d_191106_061932_ooi_i_v1,V4.8.2a,Ghost_Scatter,True,glowing edges,False,,False,
925203,c4d_200106_070419_ooi_g_v1,V4.8.2a,Bad_CCD,True,ghost,False,,False,
927291,c4d_200128_063039_ooi_g_v1,V4.8.2a,"Clouds_transparency,Nonoptimal_exp",True,pupil ghost?,False,,False,
927292,c4d_200128_063236_ooi_g_v1,V4.8.2a,Nonoptimal_exp,True,transparency,False,,False,
927545,c4d_200129_071345_ooi_g_v1,V4.8.2a,Nonoptimal_exp,True,multiple amplifier offsets,False,,False,
927559,c4d_200129_074557_ooi_g_v1,V4.8.2a,Nonoptimal_exp,True,multiple amplifier offsets,False,,False,
930303,c4d_200205_071902_ooi_g_v1,V4.8.2a,Telescope_Moving,True,telescop moving,False,,False,
